ticker,metric,period_end,period_type,value,unit,fy,fp,form,source,retrieved
PLTR,revenue,2018-12-31,A,595409000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
PLTR,revenue,2019-12-31,A,742555000,USD,2021,FY,10-K,SEC EDGAR,2026-06-15
PLTR,revenue,2020-03-31,Q,229327000,USD,2021,Q1,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2020-06-30,Q,251889000,USD,2021,Q2,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2020-09-30,Q,289366000,USD,2021,Q3,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2020-12-31,A,1092673000,USD,2022,FY,10-K,SEC EDGAR,2026-06-15
PLTR,revenue,2021-03-31,Q,341234000,USD,2022,Q1,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2021-06-30,Q,375642000,USD,2022,Q2,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2021-09-30,Q,392146000,USD,2022,Q3,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2021-12-31,A,1541889000,USD,2023,FY,10-K,SEC EDGAR,2026-06-15
PLTR,revenue,2022-03-31,Q,446357000,USD,2023,Q1,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2022-06-30,Q,473010000,USD,2023,Q2,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2022-09-30,Q,477880000,USD,2023,Q3,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2022-12-31,A,1905871000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
PLTR,revenue,2023-03-31,Q,525186000,USD,2024,Q1,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2023-06-30,Q,533317000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2023-09-30,Q,558159000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2023-12-31,A,2225012000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
PLTR,revenue,2024-03-31,Q,634338000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2024-06-30,Q,678134000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2024-09-30,Q,725516000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2024-12-31,A,2865507000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
PLTR,revenue,2025-03-31,Q,883855000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2025-06-30,Q,1003697000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2025-09-30,Q,1181092000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
PLTR,revenue,2025-12-31,A,4475446000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
PLTR,revenue,2026-03-31,Q,1632583000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
QCOM,eps,2007-09-30,A,1.95,USD/shares,2009,FY,10-K/A,SEC EDGAR,2026-06-15
QCOM,eps,2008-06-29,Q,0.45,USD/shares,2009,Q3,10-Q,SEC EDGAR,2026-06-15
QCOM,eps,2008-09-28,A,1.9,USD/shares,2010,FY,10-K,SEC EDGAR,2026-06-15
QCOM,eps,2008-12-28,Q,0.2,USD/shares,2010,FY,10-K,SEC EDGAR,2026-06-15
QCOM,eps,2009-03-29,Q,-0.18,USD/shares,2010,FY,10-K,SEC EDGAR,2026-06-15
QCOM,eps,2009-06-28,Q,0.44,USD/shares,2010,FY,10-K,SEC EDGAR,2026-06-15
QCOM,eps,2009-09-27,A,0.95,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
QCOM,eps,2009-09-27,Q,0.48,USD/shares,2010,FY,10-K,SEC EDGAR,2026-06-15
QCOM,eps,2009-12-27,Q,0.5,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
QCOM,eps,2010-03-28,Q,0.46,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
QCOM,eps,2010-06-27,Q,0.47,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
QCOM,eps,2010-09-26,A,1.96,USD/shares,2012,FY,10-K,SEC EDGAR,2026-06-15
QCOM,eps,2010-09-26,Q,0.53,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
QCOM,eps,2010-12-26,Q,0.71,USD/shares,2012,FY,10-K,SEC EDGAR,2026-06-15
