Column ID,EU_ESI,EU_IND_CONF,EU_SVC_CONF
Source Code,Eurostat/ei_bssi_m_r2/M.BS-ESI-I.SA.EA20,Eurostat/ei_bssi_m_r2/M.BS-ICI-BAL.SA.EA20,Eurostat/ei_bssi_m_r2/M.BS-SCI-BAL.SA.EA20
Source,DB.nomics,DB.nomics,DB.nomics
Indicator,EC Economic Sentiment Indicator (EA),EC Industry Confidence (EA),EC Services Confidence (EA)
Region,EA,EA,EA
Units,Index (long-run avg = 100),Balance (% points),Balance (% points)
Frequency,Weekly (from Monthly ffill),Weekly (from Monthly ffill),Weekly (from Monthly ffill)
Last Updated,2026-04-23 15:59 UTC,2026-04-23 15:59 UTC,2026-04-23 15:59 UTC
Date,EU_ESI,EU_IND_CONF,EU_SVC_CONF
1999-12-31,114.8000,2.3000,32.0000
2000-01-07,114.8000,2.3000,32.0000
2000-01-14,114.8000,2.3000,32.0000
2000-01-21,114.8000,2.3000,32.0000
2000-01-28,114.8000,2.3000,32.0000
2000-02-04,115.2000,2.3000,30.8000
2000-02-11,115.2000,2.3000,30.8000
2000-02-18,115.2000,2.3000,30.8000
2000-02-25,115.2000,2.3000,30.8000
2000-03-03,117.8000,4.1000,34.1000
2000-03-10,117.8000,4.1000,34.1000
2000-03-17,117.8000,4.1000,34.1000
2000-03-24,117.8000,4.1000,34.1000
2000-03-31,118.6000,5.8000,35.1000
2000-04-07,118.6000,5.8000,35.1000
2000-04-14,118.6000,5.8000,35.1000
2000-04-21,118.6000,5.8000,35.1000
2000-04-28,118.6000,5.8000,35.1000
2000-05-05,116.9000,5.6000,29.7000
2000-05-12,116.9000,5.6000,29.7000
2000-05-19,116.9000,5.6000,29.7000
2000-05-26,116.9000,5.6000,29.7000
2000-06-02,118.2000,6.7000,31.0000
2000-06-09,118.2000,6.7000,31.0000
2000-06-16,118.2000,6.7000,31.0000
2000-06-23,118.2000,6.7000,31.0000
2000-06-30,116.1000,6.9000,29.1000
2000-07-07,116.1000,6.9000,29.1000
2000-07-14,116.1000,6.9000,29.1000
2000-07-21,116.1000,6.9000,29.1000
2000-07-28,116.1000,6.9000,29.1000
2000-08-04,116.7000,6.4000,29.8000
2000-08-11,116.7000,6.4000,29.8000
2000-08-18,116.7000,6.4000,29.8000
2000-08-25,116.7000,6.4000,29.8000
2000-09-01,117.2000,6.3000,30.9000
2000-09-08,117.2000,6.3000,30.9000
2000-09-15,117.2000,6.3000,30.9000
2000-09-22,117.2000,6.3000,30.9000
2000-09-29,117.2000,6.3000,30.9000
2000-10-06,114.6000,6.3000,28.4000
2000-10-13,114.6000,6.3000,28.4000
2000-10-20,114.6000,6.3000,28.4000
2000-10-27,114.6000,6.3000,28.4000
2000-11-03,115.9000,5.6000,31.5000
2000-11-10,115.9000,5.6000,31.5000
2000-11-17,115.9000,5.6000,31.5000
2000-11-24,115.9000,5.6000,31.5000
2000-12-01,115.1000,5.1000,28.0000
2000-12-08,115.1000,5.1000,28.0000
2000-12-15,115.1000,5.1000,28.0000
2000-12-22,115.1000,5.1000,28.0000
2000-12-29,115.1000,5.1000,28.0000
2001-01-05,114.3000,4.1000,27.3000
2001-01-12,114.3000,4.1000,27.3000
2001-01-19,114.3000,4.1000,27.3000
2001-01-26,114.3000,4.1000,27.3000
2001-02-02,113.7000,2.6000,26.9000
2001-02-09,113.7000,2.6000,26.9000
2001-02-16,113.7000,2.6000,26.9000
2001-02-23,113.7000,2.6000,26.9000
2001-03-02,110.1000,0.4000,22.4000
2001-03-09,110.1000,0.4000,22.4000
2001-03-16,110.1000,0.4000,22.4000
2001-03-23,110.1000,0.4000,22.4000
2001-03-30,110.1000,0.4000,22.4000
2001-04-06,108.0000,-2.3000,19.8000
2001-04-13,108.0000,-2.3000,19.8000
2001-04-20,108.0000,-2.3000,19.8000
2001-04-27,108.0000,-2.3000,19.8000
2001-05-04,105.1000,-5.5000,18.7000
2001-05-11,105.1000,-5.5000,18.7000
2001-05-18,105.1000,-5.5000,18.7000
2001-05-25,105.1000,-5.5000,18.7000
2001-06-01,102.8000,-5.8000,14.8000
2001-06-08,102.8000,-5.8000,14.8000
2001-06-15,102.8000,-5.8000,14.8000
2001-06-22,102.8000,-5.8000,14.8000
2001-06-29,102.8000,-5.8000,14.8000
2001-07-06,102.5000,-7.4000,17.1000
2001-07-13,102.5000,-7.4000,17.1000
2001-07-20,102.5000,-7.4000,17.1000
2001-07-27,102.5000,-7.4000,17.1000
2001-08-03,101.9000,-7.7000,14.9000
2001-08-10,101.9000,-7.7000,14.9000
2001-08-17,101.9000,-7.7000,14.9000
2001-08-24,101.9000,-7.7000,14.9000
2001-08-31,100.0000,-8.7000,12.0000
2001-09-07,100.0000,-8.7000,12.0000
2001-09-14,100.0000,-8.7000,12.0000
2001-09-21,100.0000,-8.7000,12.0000
2001-09-28,100.0000,-8.7000,12.0000
2001-10-05,95.9000,-13.3000,7.8000
2001-10-12,95.9000,-13.3000,7.8000
2001-10-19,95.9000,-13.3000,7.8000
2001-10-26,95.9000,-13.3000,7.8000
2001-11-02,92.4000,-15.3000,0.1000
2001-11-09,92.4000,-15.3000,0.1000
2001-11-16,92.4000,-15.3000,0.1000
2001-11-23,92.4000,-15.3000,0.1000
2001-11-30,90.1000,-15.4000,-7.0000
2001-12-07,90.1000,-15.4000,-7.0000
2001-12-14,90.1000,-15.4000,-7.0000
2001-12-21,90.1000,-15.4000,-7.0000
2001-12-28,90.1000,-15.4000,-7.0000
2002-01-04,93.1000,-12.2000,-4.6000
2002-01-11,93.1000,-12.2000,-4.6000
2002-01-18,93.1000,-12.2000,-4.6000
2002-01-25,93.1000,-12.2000,-4.6000
2002-02-01,96.0000,-12.5000,3.7000
2002-02-08,96.0000,-12.5000,3.7000
2002-02-15,96.0000,-12.5000,3.7000
2002-02-22,96.0000,-12.5000,3.7000
2002-03-01,96.7000,-9.9000,3.9000
2002-03-08,96.7000,-9.9000,3.9000
2002-03-15,96.7000,-9.9000,3.9000
2002-03-22,96.7000,-9.9000,3.9000
2002-03-29,96.7000,-9.9000,3.9000
2002-04-05,98.7000,-8.3000,7.1000
2002-04-12,98.7000,-8.3000,7.1000
2002-04-19,98.7000,-8.3000,7.1000
2002-04-26,98.7000,-8.3000,7.1000
2002-05-03,97.9000,-8.3000,6.8000
2002-05-10,97.9000,-8.3000,6.8000
2002-05-17,97.9000,-8.3000,6.8000
2002-05-24,97.9000,-8.3000,6.8000
2002-05-31,98.6000,-6.2000,5.3000
2002-06-07,98.6000,-6.2000,5.3000
2002-06-14,98.6000,-6.2000,5.3000
2002-06-21,98.6000,-6.2000,5.3000
2002-06-28,98.6000,-6.2000,5.3000
2002-07-05,96.4000,-7.4000,2.5000
2002-07-12,96.4000,-7.4000,2.5000
2002-07-19,96.4000,-7.4000,2.5000
2002-07-26,96.4000,-7.4000,2.5000
2002-08-02,95.0000,-8.5000,-0.8000
2002-08-09,95.0000,-8.5000,-0.8000
2002-08-16,95.0000,-8.5000,-0.8000
2002-08-23,95.0000,-8.5000,-0.8000
2002-08-30,95.0000,-8.5000,-0.8000
2002-09-06,92.7000,-9.0000,-6.3000
2002-09-13,92.7000,-9.0000,-6.3000
2002-09-20,92.7000,-9.0000,-6.3000
2002-09-27,92.7000,-9.0000,-6.3000
2002-10-04,94.1000,-8.0000,-3.5000
2002-10-11,94.1000,-8.0000,-3.5000
2002-10-18,94.1000,-8.0000,-3.5000
2002-10-25,94.1000,-8.0000,-3.5000
2002-11-01,92.2000,-8.7000,-6.5000
2002-11-08,92.2000,-8.7000,-6.5000
2002-11-15,92.2000,-8.7000,-6.5000
2002-11-22,92.2000,-8.7000,-6.5000
2002-11-29,92.2000,-8.7000,-6.5000
2002-12-06,92.1000,-8.4000,-5.3000
2002-12-13,92.1000,-8.4000,-5.3000
2002-12-20,92.1000,-8.4000,-5.3000
2002-12-27,92.1000,-8.4000,-5.3000
2003-01-03,91.1000,-9.0000,-5.1000
2003-01-10,91.1000,-9.0000,-5.1000
2003-01-17,91.1000,-9.0000,-5.1000
2003-01-24,91.1000,-9.0000,-5.1000
2003-01-31,91.9000,-9.3000,-3.3000
2003-02-07,91.9000,-9.3000,-3.3000
2003-02-14,91.9000,-9.3000,-3.3000
2003-02-21,91.9000,-9.3000,-3.3000
2003-02-28,92.2000,-8.7000,-3.2000
2003-03-07,92.2000,-8.7000,-3.2000
2003-03-14,92.2000,-8.7000,-3.2000
2003-03-21,92.2000,-8.7000,-3.2000
2003-03-28,92.2000,-8.7000,-3.2000
2003-04-04,90.4000,-10.8000,-4.3000
2003-04-11,90.4000,-10.8000,-4.3000
2003-04-18,90.4000,-10.8000,-4.3000
2003-04-25,90.4000,-10.8000,-4.3000
2003-05-02,91.2000,-11.1000,-3.0000
2003-05-09,91.2000,-11.1000,-3.0000
2003-05-16,91.2000,-11.1000,-3.0000
2003-05-23,91.2000,-11.1000,-3.0000
2003-05-30,91.2000,-11.1000,-3.0000
2003-06-06,91.0000,-11.7000,-3.3000
2003-06-13,91.0000,-11.7000,-3.3000
