Date,US_G1_raw,US_G1_zscore,US_G1_regime,US_G1_fwd_regime,US_G2_raw,US_G2_zscore,US_G2_regime,US_G2_fwd_regime,US_G2b_raw,US_G2b_zscore,US_G2b_regime,US_G2b_fwd_regime,US_G3_raw,US_G3_zscore,US_G3_regime,US_G3_fwd_regime,US_G3b_raw,US_G3b_zscore,US_G3b_regime,US_G3b_fwd_regime,US_G4_raw,US_G4_zscore,US_G4_regime,US_G4_fwd_regime,US_G4b_raw,US_G4b_zscore,US_G4b_regime,US_G4b_fwd_regime,US_I1_raw,US_I1_zscore,US_I1_regime,US_I1_fwd_regime,US_I2_raw,US_I2_zscore,US_I2_regime,US_I2_fwd_regime,US_I3_raw,US_I3_zscore,US_I3_regime,US_I3_fwd_regime,US_I4_raw,US_I4_zscore,US_I4_regime,US_I4_fwd_regime,US_I5_raw,US_I5_zscore,US_I5_regime,US_I5_fwd_regime,US_I6_raw,US_I6_zscore,US_I6_regime,US_I6_fwd_regime,US_I6b_raw,US_I6b_zscore,US_I6b_regime,US_I6b_fwd_regime,US_I7_raw,US_I7_zscore,US_I7_regime,US_I7_fwd_regime,US_I8_raw,US_I8_zscore,US_I8_regime,US_I8_fwd_regime,US_I9_raw,US_I9_zscore,US_I9_regime,US_I9_fwd_regime,US_I10_raw,US_I10_zscore,US_I10_regime,US_I10_fwd_regime,US_R1_raw,US_R1_zscore,US_R1_regime,US_R1_fwd_regime,US_R2_raw,US_R2_zscore,US_R2_regime,US_R2_fwd_regime,US_RR1_raw,US_RR1_zscore,US_RR1_regime,US_RR1_fwd_regime,US_FX1_raw,US_FX1_zscore,US_FX1_regime,US_FX1_fwd_regime,US_FX2_raw,US_FX2_zscore,US_FX2_regime,US_FX2_fwd_regime,M1_raw,M1_zscore,M1_regime,M1_fwd_regime,M2_raw,M2_zscore,M2_regime,M2_fwd_regime,M3_raw,M3_zscore,M3_regime,M3_fwd_regime,M4_raw,M4_zscore,M4_regime,M4_fwd_regime,M5_raw,M5_zscore,M5_regime,M5_fwd_regime,US_LEI1_raw,US_LEI1_zscore,US_LEI1_regime,US_LEI1_fwd_regime,US_JOBS1_raw,US_JOBS1_zscore,US_JOBS1_regime,US_JOBS1_fwd_regime,US_LAB1_raw,US_LAB1_zscore,US_LAB1_regime,US_LAB1_fwd_regime,US_GROWTH1_raw,US_GROWTH1_zscore,US_GROWTH1_regime,US_GROWTH1_fwd_regime,US_HOUS1_raw,US_HOUS1_zscore,US_HOUS1_regime,US_HOUS1_fwd_regime,US_M2L1_raw,US_M2L1_zscore,US_M2L1_regime,US_M2L1_fwd_regime,US_G5_raw,US_G5_zscore,US_G5_regime,US_G5_fwd_regime,US_G6_raw,US_G6_zscore,US_G6_regime,US_G6_fwd_regime,US_I11_raw,US_I11_zscore,US_I11_regime,US_I11_fwd_regime,US_LAB2_raw,US_LAB2_zscore,US_LAB2_regime,US_LAB2_fwd_regime,EU_G1_raw,EU_G1_zscore,EU_G1_regime,EU_G1_fwd_regime,EU_G2_raw,EU_G2_zscore,EU_G2_regime,EU_G2_fwd_regime,EU_G3_raw,EU_G3_zscore,EU_G3_regime,EU_G3_fwd_regime,EU_I1_raw,EU_I1_zscore,EU_I1_regime,EU_I1_fwd_regime,EU_I2_raw,EU_I2_zscore,EU_I2_regime,EU_I2_fwd_regime,EU_I3_raw,EU_I3_zscore,EU_I3_regime,EU_I3_fwd_regime,EU_R1_raw,EU_R1_zscore,EU_R1_regime,EU_R1_fwd_regime,EU_FX1_raw,EU_FX1_zscore,EU_FX1_regime,EU_FX1_fwd_regime,EU_I4_raw,EU_I4_zscore,EU_I4_regime,EU_I4_fwd_regime,EU_G4_raw,EU_G4_zscore,EU_G4_regime,EU_G4_fwd_regime,JP_G1_raw,JP_G1_zscore,JP_G1_regime,JP_G1_fwd_regime,JP_FX1_raw,JP_FX1_zscore,JP_FX1_regime,JP_FX1_fwd_regime,AS_G1_raw,AS_G1_zscore,AS_G1_regime,AS_G1_fwd_regime,AS_G2_raw,AS_G2_zscore,AS_G2_regime,AS_G2_fwd_regime,AS_G3_raw,AS_G3_zscore,AS_G3_regime,AS_G3_fwd_regime,AS_FX1_raw,AS_FX1_zscore,AS_FX1_regime,AS_FX1_fwd_regime,AS_FX2_raw,AS_FX2_zscore,AS_FX2_regime,AS_FX2_fwd_regime,AS_C1_raw,AS_C1_zscore,AS_C1_regime,AS_C1_fwd_regime,AS_C2_raw,AS_C2_zscore,AS_C2_regime,AS_C2_fwd_regime,REG_CLI1_raw,REG_CLI1_zscore,REG_CLI1_regime,REG_CLI1_fwd_regime,REG_CLI2_raw,REG_CLI2_zscore,REG_CLI2_regime,REG_CLI2_fwd_regime,REG_CLI3_raw,REG_CLI3_zscore,REG_CLI3_regime,REG_CLI3_fwd_regime,REG_CLI4_raw,REG_CLI4_zscore,REG_CLI4_regime,REG_CLI4_fwd_regime,REG_CLI5_raw,REG_CLI5_zscore,REG_CLI5_regime,REG_CLI5_fwd_regime,REG_RISK1_raw,REG_RISK1_zscore,REG_RISK1_regime,REG_RISK1_fwd_regime,REG_EM1_raw,REG_EM1_zscore,REG_EM1_regime,REG_EM1_fwd_regime,REG_COMM1_raw,REG_COMM1_zscore,REG_COMM1_regime,REG_COMM1_fwd_regime,REG_COMM2_raw,REG_COMM2_zscore,REG_COMM2_regime,REG_COMM2_fwd_regime
2000-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,recession-watch,n/a,6.33,,normal,n/a,,,,,1.69,,normal,n/a,4.640000000000001,,n/a,n/a,-0.46,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,0.008473175929598733,,carry,n/a,,,,,-14.65121435063722,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.249999999999999,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,7.59,,n/a,n/a,,,,,0.12076521739130008,,n/a,n/a,,,,,,,,,0.35256521739129987,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.076449999999994,,n/a,n/a [leading],1.1375000000000028,,n/a,n/a [leading],101.93546666666667,,n/a,n/a [leading],99.9692,,n/a,n/a [leading],0.5555555555555556,,mixed,n/a [leading],,,,,,,,,,,,,,,,
2000-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49,,recession-watch,n/a,6.4,,normal,n/a,,,,,1.69,,normal,n/a,4.710000000000001,,n/a,n/a,-0.49,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,0.004744938560103961,,carry,n/a,,,,,-14.65121435063722,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.1799999999999997,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,7.58,,n/a,n/a,,,,,0.12076521739130008,,n/a,n/a,,,,,,,,,0.35256521739129987,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.076449999999994,,n/a,n/a [leading],1.1375000000000028,,n/a,n/a [leading],101.93546666666667,,n/a,n/a [leading],99.9692,,n/a,n/a [leading],0.5555555555555556,,mixed,n/a [leading],,,,,,,,,,,,,,,,
2000-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.58,,recession-watch,n/a,6.42,,normal,n/a,,,,,1.71,,normal,n/a,4.71,,n/a,n/a,-0.46,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,0.008105373064151745,,carry,n/a,,,,,-14.65121435063722,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.26,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,7.9,,n/a,n/a,,,,,0.12076521739130008,,n/a,n/a,,,,,,,,,0.35256521739129987,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.076449999999994,,n/a,n/a [leading],1.1375000000000028,,n/a,n/a [leading],101.93546666666667,,n/a,n/a [leading],99.9692,,n/a,n/a [leading],0.5555555555555556,,mixed,n/a [leading],,,,,,,,,,,,,,,,
2000-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59,,recession-watch,n/a,6.48,,normal,n/a,,,,,1.72,,normal,n/a,4.760000000000001,,n/a,n/a,-0.41,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,0.014602377668546534,,carry,n/a,,,,,-23.23818442311294,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.2800000000000002,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,7.76,,n/a,n/a,,,,,0.12396666666666967,,n/a,n/a,,,,,,,,,0.3686666666666696,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.288599999999988,,n/a,n/a [leading],1.075400000000002,,n/a,n/a [leading],101.93966666666665,,n/a,n/a [leading],99.83223333333335,,n/a,n/a [leading],0.4444444444444444,,mixed,n/a [leading],,,,,,,,,,,,,,,,
2000-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41,,recession-watch,n/a,6.32,,normal,n/a,,,,,1.72,,normal,n/a,4.6000000000000005,,n/a,n/a,-0.38,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,0.022328913694412415,,carry,n/a,,,,,-23.23818442311294,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.21,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,7.47,,n/a,n/a,,,,,0.12396666666666967,,n/a,n/a,,,,,,,,,0.3686666666666696,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.288599999999988,,n/a,n/a [leading],1.075400000000002,,n/a,n/a [leading],101.93966666666665,,n/a,n/a [leading],99.83223333333335,,n/a,n/a [leading],0.4444444444444444,,mixed,n/a [leading],,,,,,,,,,,,,,,,
2000-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,recession-watch,n/a,6.3,,normal,n/a,,,,,1.7,,normal,n/a,4.6,,n/a,n/a,-0.23,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,0.021508241329827146,,carry,n/a,,,,,-23.23818442311294,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.04,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,7.51,,n/a,n/a,,,,,0.12396666666666967,,n/a,n/a,,,,,,,,,0.3686666666666696,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.288599999999988,,n/a,n/a [leading],1.075400000000002,,n/a,n/a [leading],101.93966666666665,,n/a,n/a [leading],99.83223333333335,,n/a,n/a [leading],0.4444444444444444,,mixed,n/a [leading],,,,,,,,,,,,,,,,
2000-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31,,recession-watch,n/a,6.5,,normal,n/a,,,,,1.69,,normal,n/a,4.8100000000000005,,n/a,n/a,-0.24,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,0.010152202388649126,,carry,n/a,,,,,-23.23818442311294,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.0500000000000007,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,8.4,,n/a,n/a,,,,,0.12396666666666967,,n/a,n/a,,,,,,,,,0.3686666666666696,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.288599999999988,,n/a,n/a [leading],1.075400000000002,,n/a,n/a [leading],101.93966666666665,,n/a,n/a [leading],99.83223333333335,,n/a,n/a [leading],0.4444444444444444,,mixed,n/a [leading],,,,,,,,,,,,,,,,
2000-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,,recession-watch,n/a,6.72,,normal,n/a,,,,,1.65,,normal,n/a,5.07,,n/a,n/a,-0.18,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,0.003817904608621203,,carry,n/a,,,,,-23.23818442311294,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.08,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,8.71,,n/a,n/a,,,,,0.12396666666666967,,n/a,n/a,,,,,,,,,0.3686666666666696,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.288599999999988,,n/a,n/a [leading],1.075400000000002,,n/a,n/a [leading],101.93966666666665,,n/a,n/a [leading],99.83223333333335,,n/a,n/a [leading],0.4444444444444444,,mixed,n/a [leading],,,,,,,,,,,,,,,,
2000-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,,recession-watch,n/a,6.87,,normal,n/a,,,,,1.68,,normal,n/a,5.19,,n/a,n/a,-0.16,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-1.7974010963152347e-05,,stress,n/a,,,,,-23.562229484611542,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.01,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,8.78,,n/a,n/a,,,,,0.010757142857140245,,n/a,n/a,,,,,,,,,0.37085714285714033,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.475200000000001,,n/a,n/a [leading],0.9924000000000035,,n/a,n/a [leading],101.90283333333333,,n/a,n/a [leading],99.68863333333333,,n/a,n/a [leading],0.4444444444444444,,mixed,n/a [leading],,,,,,,,,,,,,,,,
2000-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46,,recession-watch,n/a,7.31,,normal,n/a,,,,,1.76,,normal,n/a,5.55,,n/a,n/a,-0.11,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-0.01165243253414725,,stress,n/a,,,,,-23.562229484611542,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.1099999999999994,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,9.49,,n/a,n/a,,,,,0.010757142857140245,,n/a,n/a,,,,,,,,,0.37085714285714033,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.475200000000001,,n/a,n/a [leading],0.9924000000000035,,n/a,n/a [leading],101.90283333333333,,n/a,n/a [leading],99.68863333333333,,n/a,n/a [leading],0.4444444444444444,,mixed,n/a [leading],,,,,,,,,,,,,,,,
2000-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.67,,recession-watch,n/a,7.59,,normal,n/a,,,,,1.81,,normal,n/a,5.779999999999999,,n/a,n/a,-0.2,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-0.021348420132199564,,stress,n/a,,,,,-23.562229484611542,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.1900000000000004,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,10.09,,n/a,n/a,,,,,0.010757142857140245,,n/a,n/a,,,,,,,,,0.37085714285714033,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.475200000000001,,n/a,n/a [leading],0.9924000000000035,,n/a,n/a [leading],101.90283333333333,,n/a,n/a [leading],99.68863333333333,,n/a,n/a [leading],0.4444444444444444,,mixed,n/a [leading],,,,,,,,,,,,,,,,
2000-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.63,,recession-watch,n/a,7.62,,normal,n/a,,,,,1.84,,normal,n/a,5.78,,n/a,n/a,-0.22,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-0.022469645543720836,,stress,n/a,,,,,-23.562229484611542,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,1.96,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,9.78,,n/a,n/a,,,,,0.010757142857140245,,n/a,n/a,,,,,,,,,0.37085714285714033,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.475200000000001,,n/a,n/a [leading],0.9924000000000035,,n/a,n/a [leading],101.90283333333333,,n/a,n/a [leading],99.68863333333333,,n/a,n/a [leading],0.4444444444444444,,mixed,n/a [leading],,,,,,,,,,,,,,,,
2000-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55,,recession-watch,n/a,7.75,,normal,n/a,,,,,1.87,,normal,n/a,5.88,,n/a,n/a,-0.11,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-0.028596382994293918,,stress,n/a,,,,,-25.76911846376657,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,1.9000000000000004,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,9.66,,n/a,n/a,,,,,-0.05533636363635974,,n/a,n/a,,,,,,,,,0.39436363636364025,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.6431499999999915,,n/a,n/a [leading],0.8393999999999977,,n/a,n/a [leading],101.82266666666665,,n/a,n/a [leading],99.55243333333334,,n/a,n/a [leading],0.2222222222222222,,contracting,n/a [leading],,,,,,,,,,,,,,,,
2000-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55,,recession-watch,n/a,7.85,,normal,n/a,,,,,1.87,,normal,n/a,5.9799999999999995,,n/a,n/a,-0.1,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-0.02898447660587669,,stress,n/a,,,,,-25.76911846376657,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,1.9699999999999998,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,9.86,,n/a,n/a,,,,,-0.05533636363635974,,n/a,n/a,,,,,,,,,0.39436363636364025,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.6431499999999915,,n/a,n/a [leading],0.8393999999999977,,n/a,n/a [leading],101.82266666666665,,n/a,n/a [leading],99.55243333333334,,n/a,n/a [leading],0.2222222222222222,,contracting,n/a [leading],,,,,,,,,,,,,,,,
2000-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.64,,recession-watch,n/a,7.99,,normal,n/a,,,,,1.88,,normal,n/a,6.11,,n/a,n/a,-0.17,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-0.0319208309237808,,stress,n/a,,,,,-25.76911846376657,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.0200000000000005,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,10.44,,n/a,n/a,,,,,-0.05533636363635974,,n/a,n/a,,,,,,,,,0.39436363636364025,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.6431499999999915,,n/a,n/a [leading],0.8393999999999977,,n/a,n/a [leading],101.82266666666665,,n/a,n/a [leading],99.55243333333334,,n/a,n/a [leading],0.2222222222222222,,contracting,n/a [leading],,,,,,,,,,,,,,,,
2000-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.73,,recession-watch,n/a,8.36,,normal,n/a,,,,,1.92,,normal,n/a,6.4399999999999995,,n/a,n/a,-0.23,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-0.04389159043976401,,stress,n/a,,,,,-25.76911846376657,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.1000000000000005,,n/a,n/a,,,n/a,n/a [leading],,,,,,,,,,,,,11.53,,n/a,n/a,,,,,-0.05533636363635974,,n/a,n/a,,,,,,,,,0.39436363636364025,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.6431499999999915,,n/a,n/a [leading],0.8393999999999977,,n/a,n/a [leading],101.82266666666665,,n/a,n/a [leading],99.55243333333334,,n/a,n/a [leading],0.2222222222222222,,contracting,n/a [leading],,,,,,,,,,,,,,,,
2000-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.71,,recession-watch,n/a,8.98,,normal,n/a,,,,,1.99,,normal,n/a,6.99,,n/a,n/a,-0.1,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-0.06160845246782921,,stress,n/a,,,,,-18.91370917295928,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.130000000000001,,n/a,n/a,0.9030883919062833,,n/a,n/a [leading],,,,,,,,,,,,,12.01,,n/a,n/a,,,,,0.021273684210530774,,n/a,n/a,,,,,,,,,0.40747368421053043,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.7798500000000104,,n/a,n/a [leading],0.6038999999999959,,n/a,n/a [leading],101.70106666666668,,n/a,n/a [leading],99.43996666666668,,n/a,n/a [leading],0.1111111111111111,,contracting,n/a [leading],,,,,,,,,,,,,,,,
2000-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.74,,recession-watch,n/a,9.09,,normal,n/a,,,,,2.04,,normal,n/a,7.05,,n/a,n/a,-0.15,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-0.054863959240371,,stress,n/a,,,,,-18.91370917295928,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.1900000000000004,,n/a,n/a,0.9030883919062833,,n/a,n/a [leading],,,,,,,,,,,,,12.13,,n/a,n/a,,,,,0.021273684210530774,,n/a,n/a,,,,,,,,,0.40747368421053043,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.7798500000000104,,n/a,n/a [leading],0.6038999999999959,,n/a,n/a [leading],101.70106666666668,,n/a,n/a [leading],99.43996666666668,,n/a,n/a [leading],0.1111111111111111,,contracting,n/a [leading],,,,,,,,,,,,,,,,
2000-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.82,,recession-watch,n/a,8.88,,normal,n/a,,,,,1.99,,normal,n/a,6.890000000000001,,n/a,n/a,-0.18,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-0.037015245331477625,,stress,n/a,,,,,-18.91370917295928,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.2199999999999998,,n/a,n/a,0.9030883919062833,,n/a,n/a [leading],,,,,,,,,,,,,11.19,,n/a,n/a,,,,,0.021273684210530774,,n/a,n/a,,,,,,,,,0.40747368421053043,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.7798500000000104,,n/a,n/a [leading],0.6038999999999959,,n/a,n/a [leading],101.70106666666668,,n/a,n/a [leading],99.43996666666668,,n/a,n/a [leading],0.1111111111111111,,contracting,n/a [leading],,,,,,,,,,,,,,,,
2000-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,,recession-watch,n/a,9.06,,normal,n/a,,,,,2.0,,normal,n/a,7.0600000000000005,,n/a,n/a,-0.08,,inverted,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-0.03437064269731475,,stress,n/a,,,,,-18.91370917295928,,late-cycle,n/a [leading],,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.1500000000000004,,n/a,n/a,0.9030883919062833,,n/a,n/a [leading],,,,,,,,,,,,,10.85,,n/a,n/a,,,,,0.021273684210530774,,n/a,n/a,,,,,,,,,0.40747368421053043,,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.7798500000000104,,n/a,n/a [leading],0.6038999999999959,,n/a,n/a [leading],101.70106666666668,,n/a,n/a [leading],99.43996666666668,,n/a,n/a [leading],0.1111111111111111,,contracting,n/a [leading],,,,,,,,,,,,,,,,
2000-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.77,-1.35144234072665,recession-watch,n/a,9.0,2.14071254212978,stress,n/a,,,,,2.03,1.6330581411247476,IG-stress,n/a,6.970000000000001,2.204632659900091,quality-spread,n/a,0.01,1.2963965673512634,normal,n/a,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,-0.0324781731818945,,stress,n/a,,,,,-18.91370917295928,,late-cycle,n/a [leading],,,,,0.7807389767879703,,n/a,n/a,,,,,,,,,,,,,,,,,,,,,2.01,-0.15697239739613608,neutral,n/a,0.9030883919062833,,n/a,n/a [leading],,,,,,,,,,,,,10.93,1.6809874990808897,EU-credit-tight,n/a,,,,,0.021273684210530774,-0.4980752529494158,neutral,n/a,,,,,,,,,0.40747368421053043,1.3920253320571079,normal,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,,n/a,n/a,,,,,-2.7798500000000104,-1.3712491804406501,EU-leads-US,n/a [leading],0.6038999999999959,-2.021174133083947,China-leads-US,n/a [leading],101.70106666666668,0.030695353953377413,near-trend,n/a [leading],99.43996666666668,-1.7126159023890197,Asia-below-trend,n/a [leading],0.1111111111111111,-0.3614554711239578,contracting,n/a [leading],,,,,,,,,,,,,,,,
